hash,block,timestamp,from,to,amount_usd,datetime
0x7f0372f8150165f1af8f1a83c66837eb3ed322172d039ae388e2b6dfe6231f58,10893999,1766600295,0xae8f356c10b2046ee56c0b2648dfbcf057a55479,0x5af817af80896a717ddd8a345dba23c4e563b0c6,100000.0,2025-12-24 10:18:15
0xf7e47327c5821e14888d10fd549b326ff1fe2ac6e8ab18faefa1b1ccb5c71bf5,13312372,1771437041,0x68eda2dfaca5f3c75fb93b166d479c1f428a7d6c,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,421497.6170665234,2026-02-18 09:50:41
0xe02cf26386b10e55715efbfac7a9ac51f1bba10217bbc03a67467b1e98fb6664,12820204,1770452705,0x93d911a974a997bbacd5df760842a928b3a2c35b,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,264570.9602971537,2026-02-07 00:25:05
0x14bdd45be516e9fcbd130c6af28a1768613e604f0432706754cecf7d33543756,10940586,1766693469,0x6ef748f3ff65a0dbfffb02e5efd222dbfad374ab,0xa8890ea832894901a3324ed6696ff10be47c1fcb,326377.13354309596,2025-12-25 12:11:09
0xf7ec19a54102bce5e71d0a52087b61e356702b81a12d670d77e3a68c8f26a728,13531289,1771874875,0x4be5e176c0268a340c176504ad15d988f100ae89,0x23055618898e202386e6c13955a58d3c68200bfb,1304723.7042346608,2026-02-23 11:27:55
0xb1beeab5218ed4b10b2556a692ace45832e984b7a8f236a2718d22ee5bf296ef,13790424,1772393145,0x3d16bbc9c746a016fa36df7a83c8e751e47152a0,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,173819.52631943233,2026-03-01 11:25:45
0xa230e50057f3af8bfc3a130a6ab0a94c3b4b7b400a595353799c35435dd12791,13079286,1770970870,0xa6ec4c0931678ab7c899ce079a0fea8bb4ff883a,0x23055618898e202386e6c13955a58d3c68200bfb,448269.79925947683,2026-02-13 00:21:10
0x521fe2ef215c7638898ab3befdde331aec3f72d517c3c98d952f573f566e95e7,10530251,1765872799,0x6e256a5245d220a8487d35dc57f9895ec765603b,0xdfb1e29253bfcff3c2c66741d4d9927c10550c1e,375062.401959115,2025-12-16 00:13:19
0x75ea28d70161c7598558090a20e89a11f08848d5beb07da475fd0b1fc1839e7a,13292078,1771396454,0x1a1caf80dfd1cf198635d7cc50d8f1414b74ffd1,0x23055618898e202386e6c13955a58d3c68200bfb,1044847.922373231,2026-02-17 22:34:14
0xa4e591a6a927c24c8808dd7a588be88565ddff4e9c4414f8da5f1f364e5bd9aa,13645822,1772103941,0x7cfaab87e977354d67573c18cdbd52b014aeb3f0,0x4200000000000000000000000000000000000010,1559141.3143679919,2026-02-26 03:05:41
0xddff5b77518e4665d996563ffaf1275d65e195942b047b5d4601efd3ad181d52,12672244,1770156785,0x46fd21cf1fb311c2d116d8fd03287668e0f0763e,0x49048044d57e1c92a77f79988d21fa8faf74e97e,2773688.461097668,2026-02-03 14:13:05
0x970ddaaae7a5c559ac9aadf238405683d42851dc6cce2a3e14a26a1c6cc9f477,12812559,1770437415,0x9f406a3fba356cafb75523e5b9c252fd08df65d8,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,351582.4742763151,2026-02-06 20:10:15
0x490dfd66f09596080e3c47472d719d018b00426a4b1a8b2786d3c87795647bf5,11516485,1767845268,0x667d73a4b59d971c084f566f9a704396e4529d95,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1865425.4939074332,2026-01-07 20:07:48
0xaedef5aa002569d1a25bfa54538bf45ff22075202c8d370c221c42080fecd330,13209737,1771231771,0x9cadc66d31d2b84a1819cefe843b590e8fbf9fd1,0x8a29e61aca9e8adeaf2d9f69aac2e1164ea77c03,1043139.4637707428,2026-02-16 00:49:31
0x6d59eae0c6e79f7f1301c534dfe363fb76d8f77ced21bb6ae8206555aadf3a2b,10638859,1766090015,0x7aea888b47706dd28e432d3ee0acd7d134f9f323,0x23055618898e202386e6c13955a58d3c68200bfb,395656.2214927506,2025-12-18 12:33:35
0x938a7eb6d261bbd51d3501e5a50cd07e5d092f0017ae1ea203f7619a562cdf08,13763128,1772338553,0x73dbd8806b257a943c5ac9d055285d524d670cf5,0x85d698137b4e56be142c7d56bb11a92e690fba6e,252468.01915377355,2026-02-28 20:15:53
0xc86d1e81d7a5a262ea1c33fffd77e8310ed48cb619c8ba9ce45f4f96bfe61158,11593496,1767999290,0x33c8c42d9939e9ab092d266b466ee0b1399b6e82,0x49048044d57e1c92a77f79988d21fa8faf74e97e,1035680.8562832021,2026-01-09 14:54:50
0xaa868436a8bd1c95338488f9fc9894ab8acb3da36f5fa4cc2bfe6e062acc9cb7,10450053,1765712404,0x460a3a49e01d91704ad7aaead979f35dd7c865ae,0x23055618898e202386e6c13955a58d3c68200bfb,965463.120418632,2025-12-14 03:40:04
0xf6fc67222bb43562d0f3fc88e3913bab3be909863cebeeb618187965a672dde1,11211288,1767234873,0xcbcf1743f050e451d7ae45b6e88fc92869376610,0x23055618898e202386e6c13955a58d3c68200bfb,962661.7831739086,2025-12-31 18:34:33
0xb49e7318c0d805f88407a3ea14d98ea2f24c5fbaf3a6c9e6a06d701ab2ad2c69,10927692,1766667682,0x0b69e8d61c368c88e384ca92c9d2834d8c3826c7,0x3154cf16ccdb4c6d922629664174b904d80f2c35,1388195.093536762,2025-12-25 05:01:22
0xa94fc1ecd86d9bd8e6a0623946800c494fba6d9bd56f894ee90a0c6da2edfc22,12535099,1769882495,0x0c410cfdd7504d12d55b7b649aee2eb18cc93f19,0x45ede9396c0d0b9bf68406a8a46aa4bb919da1d3,123509.96029987725,2026-01-31 10:01:35
0xd020089a44e27197919fe4ea656003043de12bbbad28feb01f81c3ac66faf252,12430852,1769674001,0x55cd9277a6eb23779a65410889686f26ee0b312f,0xa8890ea832894901a3324ed6696ff10be47c1fcb,374437.3337646641,2026-01-29 00:06:41
0xc76000c570ef2949413b852d33c11ba1a26198a74cbd09063c0b1d6c7796b662,13138967,1771090232,0x0c410cfdd7504d12d55b7b649aee2eb18cc93f19,0x3154cf16ccdb4c6d922629664174b904d80f2c35,918499.8013638613,2026-02-14 09:30:32
0x39afa7e60b928331631b0f89edb5e54c4e7a7d30f2b1f53f9e5e527813e7f6c7,11197440,1767207178,0x6e256a5245d220a8487d35dc57f9895ec765603b,0x1a44076050125825900e736c501f859c50fe728c,722066.436431521,2025-12-31 10:52:58
0x9bdb2331ec642e9c305f01beee239593902d1ece23db70926342e751a604ce57,10802658,1766417614,0x5bc7fa173747c9a4bc4b5da430763afb6c849563,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,353438.9167954583,2025-12-22 07:33:34
0x8e0a00ffbb1c62eaeae2efd5120dca6c0f82bec7d650ac4188e27a8e4c78a6b5,12281983,1769376263,0x7f84b1a5e640ada995dc354a6b5ee9e9931b42e2,0xa090e606e30bd747d4e6245a1517ebe430f0057e,114792.9555310645,2026-01-25 13:24:23
0x2a2ae86c01267a43bce440a9f3c9fe1082240cf7c275bd4a812abcef2c95cdff,13210118,1771232533,0x22f4ad0ea3b59aa8ab64dda77947373c11a4c2c0,0xa090e606e30bd747d4e6245a1517ebe430f0057e,420755.6891542906,2026-02-16 01:02:13
0x724878ff27cf1d5e5e51ff0d7f7fc61941e903bba204bd4081ce1b20729cb02a,10621875,1766056047,0x155b0120ca5fcabf99c03f395b6f63585efbb84b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,111086.69311617121,2025-12-18 03:07:27
0xda1d92018f35470bcc658d31ec2d3a592373cadb6eee6e2737c8c0388c5d4641,12637701,1770087699,0xc6efd18f8feca81d5f15a853447ee313bfc203e8,0x49048044d57e1c92a77f79988d21fa8faf74e97e,612026.054089682,2026-02-02 19:01:39
0xdee08a55285ea2f67eb41b3dbda749a161125583ee00144612ad5d4ade512f36,12882282,1770576862,0x19f8897913e72fac7e981191932f708bc918f229,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,2050688.984870822,2026-02-08 10:54:22
0x14e73172b02bd84f750653942231cd55a287ecf1f49e8133c2674e45d2555105,11307423,1767427144,0x391af3b9d8dc226c31e2b363eb97b46b80537f76,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,530564.8336082163,2026-01-02 23:59:04
0x47990ab7a602b684a49c1dbb172e92b48d923a01d480882014ccf3e7ba5a14b8,13773366,1772359029,0x140ab1b014e030505ac767fdf4cf1e0a57c04944,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,145701.8950988713,2026-03-01 01:57:09
0xc067a8deb124e0565c970e1c11c658d1c2b2764709981924c0948248274b7e80,11067720,1766947737,0xcbcf1743f050e451d7ae45b6e88fc92869376610,0x23055618898e202386e6c13955a58d3c68200bfb,2310474.0226416076,2025-12-28 10:48:57
0x66f947be574ff576ed1a06bab6b8af096e8b11b7c76382dd6ebb6af3a767cf19,11064758,1766941814,0x8d9d917844305557c6858ae37a66543f4db64ed3,0x4200000000000000000000000000000000000010,1533470.048659721,2025-12-28 09:10:14
0x2fdd98a578fac2bbe28b9a037323085e6ef6aac321f4a487cefe179f04c69b3f,11462698,1767737694,0x460a3a49e01d91704ad7aaead979f35dd7c865ae,0x3154cf16ccdb4c6d922629664174b904d80f2c35,1599746.2976110778,2026-01-06 14:14:54
0x4ec67073a257715fbc406e35bf5e6293dd72b310e2e8a256e28fa0e37c3574b5,12969691,1770751680,0xae8f356c10b2046ee56c0b2648dfbcf057a55479,0x1a44076050125825900e736c501f859c50fe728c,1053619.9833802031,2026-02-10 11:28:00
0xddb342ce8acff5ca57737cbc85352e4ee8f6ffb697206378b6012aac515df7ab,12034977,1768882252,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1149443.9624999585,2026-01-19 20:10:52
0x238e0285f2ff8443f5f5e4231c8795bb1c6da5084b416f30ae37b5d1c13005b7,11623696,1768059690,0x48de8c386aa63373383f253a556b9854a193f987,0x49048044d57e1c92a77f79988d21fa8faf74e97e,645969.2948302295,2026-01-10 07:41:30
0xb30ee7a53cf64ed89b3b7ce3d3db0d74b5ef2519197e7433622accea759030b9,11155874,1767124045,0x4be5e176c0268a340c176504ad15d988f100ae89,0x23055618898e202386e6c13955a58d3c68200bfb,1042948.920148283,2025-12-30 11:47:25
0xbcbb75239e0419099a2cf35f8dc6fd28a2ac45d5aae8b0f7d2daa870182bc71b,13088894,1770990086,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,891026.985958317,2026-02-13 05:41:26
0x26aa92792304c1f572c5961520cb0dc86209655d805f6fb870ce598b81495630,13787986,1772388270,0x0c410cfdd7504d12d55b7b649aee2eb18cc93f19,0x4200000000000000000000000000000000000010,788254.2692207097,2026-03-01 10:04:30
0x990a5cd7171e99157855b526b078550a5d4b20b74aaccbf151d9b5db688b443d,11622229,1768056755,0x7fd6935b53dd957925088f5fa565226a18485017,0x1a44076050125825900e736c501f859c50fe728c,1241737.8263936825,2026-01-10 06:52:35
0xf1b2ed20e425a9943e20022cb55850cfb238287d6f778605df8413615b8cd26c,11231385,1767275068,0x932545b1b4a14685432315060a044b472b9ed975,0x4200000000000000000000000000000000000010,1487295.0491334165,2026-01-01 05:44:28
0xe51596bb4e194f0e9068025749c21642cb97ffc0faf9c8f51d725e819581609f,12987547,1770787391,0x05d8df6571ff5f8ea0da1b23e620d6f1dbaed16e,0x4200000000000000000000000000000000000010,1289306.2177973567,2026-02-10 21:23:11
0x211d41d7e137781cb714f6ee474aa4e9196d98780fa2d4a3ea30d2b636992ec7,13790448,1772393193,0x58308522604fece8bb7d8ae6f0b364b7f188e29c,0x23055618898e202386e6c13955a58d3c68200bfb,3854951.145210894,2026-03-01 11:26:33
0x9d3b9d645da1a56f799d8b7a2d942ef4374006b88194905da066c7241260de12,10242376,1765297049,0x9a8a5cf3bf586849874b080998cb50f4fd720709,0x3154cf16ccdb4c6d922629664174b904d80f2c35,1626528.7218853866,2025-12-09 08:17:29
0xa8c66186be1e3d7d197c4e5557b411f0c4d2cffc11fd076667cf119a18e37ae6,11224706,1767261710,0x48de8c386aa63373383f253a556b9854a193f987,0x171ef4d24f5c5592b089b2e80be98bfaae49cb9a,171832.27097477033,2026-01-01 02:01:50
0xf0d5c696c634f2c442c5a4599d26f534b36e4ba99315585426b43d7b73c4ad6e,10805811,1766423919,0x6c6fd3becc7e86a1c75f9611df0b8c23fb8ab0e7,0xa090e606e30bd747d4e6245a1517ebe430f0057e,1118802.5553172848,2025-12-22 09:18:39
0x315cc41f3cf8293471c7602859cac7bfc2a958621b4be8be75dd3b26af979a98,13197376,1771207049,0xa6ec4c0931678ab7c899ce079a0fea8bb4ff883a,0x4200000000000000000000000000000000000010,1341166.9078785994,2026-02-15 17:57:29
0x5deb8bec6757af61c466385c9e6153f0f95f95cc8da0a84175b3fa2572b240a2,11154891,1767122079,0xa3e2f6a6c5366dc3723fec10f909ca96c5ca6b6c,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,922092.0715927447,2025-12-30 11:14:39
0x175d85d5b1f1e22590179e3dc9c55f3e657294c89f969f054abcff0d18a76b7d,13421055,1771654408,0x095e0a115223eafde41e62c1f6056f769de4ebaf,0x23055618898e202386e6c13955a58d3c68200bfb,1043221.6889024988,2026-02-20 22:13:28
0x2b5ab224ccf15f2041724ae07ee397cdc84030d3cd1dcd3d135448e6f901b196,13218521,1771249340,0x6ef748f3ff65a0dbfffb02e5efd222dbfad374ab,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,850368.9458084052,2026-02-16 05:42:20
0x8f6e5825e65a0a566068f4f451c88cead4ea363d4fbee426736c72e4412c88d5,10199205,1765210707,0x422ca24d621da5af5bb557b841cec7aa0231642b,0xa090e606e30bd747d4e6245a1517ebe430f0057e,675672.765752783,2025-12-08 08:18:27
0x0a687e92915d00085d585d912f721a6df9452dc75efdd7f0ec5c31f9011cd6e2,10248787,1765309871,0xc5a6ac1231b391ac13528804f62603cc9cfa6d54,0x932545b1b4a14685432315060a044b472b9ed975,100000.0,2025-12-09 11:51:11
0x7efe11ee51bb2d13598c537fec4fc13957113ef97ae4f344ed2f630e257520e0,11619021,1768050340,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,0x9cadc66d31d2b84a1819cefe843b590e8fbf9fd1,336226.26472887007,2026-01-10 05:05:40
0xc87b5940000db0b7b53ef6f4ad7df5f4341767ebbe79ca0a1d664c20ebbea599,13860993,1772534284,0xe46daf32dc92933bf0fa88cf2e63ed7c50b0bf6d,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,827329.4054153162,2026-03-03 02:38:04
0x1e160d0ac7c4dbb0e7505bb297a7fb0a79152091671be4a4f47a38e5d5f867f9,11825461,1768463220,0x0c55b3b88ece892a4ab4be88f170eb2f309c0536,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,271390.5479852664,2026-01-14 23:47:00
0x39632090b8bef189ad2788ed4acbd9253739c52fe6e409167c22cabbec9808e2,11010629,1766833555,0x200b40ff3e041b7ac40fa35bad05cbf2bc8a74c6,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,961351.8090186281,2025-12-27 03:05:55
0xb9697d209325bb852e95966bb854bd0799100e52d5780d6437c0b8d37cc7f93e,12324704,1769461705,0x33c8c42d9939e9ab092d266b466ee0b1399b6e82,0x3159ed215c2df403e85bb0374ee573f2c56be248,446098.7690374983,2026-01-26 13:08:25
0xb67b91b9b547cc3d0b1aa1db3a6f73811a27186a293b5637ebb9e583acb8b8bf,11118355,1767049008,0x46fd21cf1fb311c2d116d8fd03287668e0f0763e,0x3154cf16ccdb4c6d922629664174b904d80f2c35,714867.4854095284,2025-12-29 14:56:48
0x4278050c21316d6ceb4cec008d884c92099706a2719868d4a69fd9415133379c,12564889,1769942075,0xa2974db9425e4fc8da781c0ea8bf31a3ff3399c8,0x23055618898e202386e6c13955a58d3c68200bfb,888456.7304751569,2026-02-01 02:34:35
0x65681d81af2bf05bf7e592e432647c253c9967ed870843cf7b85723f01b61a9a,11735710,1768283718,0x8793e7606eddb0e85fecdb71818006b5b2423edf,0x49048044d57e1c92a77f79988d21fa8faf74e97e,1051152.876767165,2026-01-12 21:55:18
0x318f0f1123c0651dce18247242b587faf179672b01ab43ef2b4ac63009c0c34a,12577738,1769967773,0xcf83a816799e5268c8d1c6e27a7ddbec2fce355f,0x23055618898e202386e6c13955a58d3c68200bfb,2332606.843744754,2026-02-01 09:42:53
0x7e8a34619d3bd04301c89399660984c3f62064bbf3c0e4959a0c5c82c668cb1e,12430245,1769672788,0x487159415c60a65b573251e06327f0ae63dbad47,0x23055618898e202386e6c13955a58d3c68200bfb,2977013.7628681366,2026-01-28 23:46:28
0xd853b69f801a40926de7b36675a3d917b977fedecdaaa53830c4d0c0934fe472,12611605,1770035508,0x6c6fd3becc7e86a1c75f9611df0b8c23fb8ab0e7,0x23055618898e202386e6c13955a58d3c68200bfb,6125632.226469984,2026-02-02 04:31:48
0xd0efc2a9426577faf794bab297ff4a01dc1e28a8c4b19aa54b7273615be210ff,11772429,1768357155,0x7cfaab87e977354d67573c18cdbd52b014aeb3f0,0x4200000000000000000000000000000000000010,159750.81976615966,2026-01-13 18:19:15
0xf4279592a73bd3a8d783eb72353f219ee886506be9ac5b5ec53dceb5f8eddcff,11691129,1768194555,0x6ef748f3ff65a0dbfffb02e5efd222dbfad374ab,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,160420.4345707351,2026-01-11 21:09:15
0xdc3d6377fb41d3749d9a572186ca75f059eac62bdff7dfeac1da897d0e9cd96c,11976940,1768766178,0x4be5e176c0268a340c176504ad15d988f100ae89,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1173905.2320932874,2026-01-18 11:56:18
0xa5b0c7a19ed1db1ed49db32d8c5342f39c382b7896889873595b131957a66e7f,12217126,1769246550,0x7fd6935b53dd957925088f5fa565226a18485017,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,309297.93236775754,2026-01-24 01:22:30
0x56a7f4ededeb3c735d9115129a91bac6f3b9cb3c4d9e9104a4b01e8b961f22b9,11994566,1768801429,0x68eda2dfaca5f3c75fb93b166d479c1f428a7d6c,0x9f406a3fba356cafb75523e5b9c252fd08df65d8,801828.3229183352,2026-01-18 21:43:49
0x78bb8fa97d12d384397797385eedfb1ff95be2e8b378c3daf8a86b8adfb70f38,10373088,1765558474,0x095e0a115223eafde41e62c1f6056f769de4ebaf,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,948487.1914220463,2025-12-12 08:54:34
0x84dca1478a89d08a28d4a183d9039789904c3574767079dda85afa427d44768a,13202302,1771216901,0xc0c818c9818c89b5092e7fc89b373032c32a37fa,0x3154cf16ccdb4c6d922629664174b904d80f2c35,434252.75060914224,2026-02-15 20:41:41
0xf5b155ece3a2183a1aec9c881649d2a2e183a65e975fb8afb7dad130f572334f,10085199,1764982695,0x284deb48007a9d18038441ae290bdd74fd23528e,0x49048044d57e1c92a77f79988d21fa8faf74e97e,839358.8864059302,2025-12-05 16:58:15
0x81bb2e28329bfd1a9110af722486c675d23d647e8cdc6796e273313ed748c931,12495050,1769802397,0x33c8c42d9939e9ab092d266b466ee0b1399b6e82,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,232956.9112850443,2026-01-30 11:46:37
0x7d4c986d205ab1fbc6db389cfcc759ed72b59b1a1f97d554ac11875975652a50,10940662,1766693622,0x806217c43b4a15ed5752e3462c20c1be2b2c9389,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,442696.5855333353,2025-12-25 12:13:42
0x8f8517898185d041169dd1f2a78e1e8e5106cd4026b24f5fed46fca1358253b5,10279471,1765371239,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,0x23055618898e202386e6c13955a58d3c68200bfb,161327.27780517007,2025-12-10 04:53:59
0x8b5600dbd0f2efcab07e993231c8a17560f098df7f32d89e96653356cf11d49b,12590197,1769992691,0x171ef4d24f5c5592b089b2e80be98bfaae49cb9a,0xc6efd18f8feca81d5f15a853447ee313bfc203e8,951305.2290319812,2026-02-01 16:38:11
0x41b10c162de45426a2fb2ce3709ffddfb40db9dcf9aed6c3b72ce2cf6a28eb1d,13006009,1770824315,0xf4e566be1fad5f8a8ee75229ad5e5c6c6e0a97a8,0x23055618898e202386e6c13955a58d3c68200bfb,777981.4644465351,2026-02-11 07:38:35
0xe3c4aed9584f1e4c7b64aaa23bb3b783553c3726c6026f969eb8b8099f5aabf2,13664858,1772142013,0xa3e2f6a6c5366dc3723fec10f909ca96c5ca6b6c,0xa090e606e30bd747d4e6245a1517ebe430f0057e,803864.210440324,2026-02-26 13:40:13
0xc96fb48932e159d97af2ff054a62f36ffdb2ac17ce2c03db1d4b6d6bf876f65a,10596467,1766005231,0x155b0120ca5fcabf99c03f395b6f63585efbb84b,0x23055618898e202386e6c13955a58d3c68200bfb,753421.3851986763,2025-12-17 13:00:31
0xc4be177d4a4f689304814ce55502a3990fd47473dfc5a03f83f724ca0cfee755,11895583,1768603463,0x22f4ad0ea3b59aa8ab64dda77947373c11a4c2c0,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,2680804.4984383346,2026-01-16 14:44:23
0xa0abc90ce359c8e2d200aa7dfa594d6885768b520e081edf6641a35450b73acb,11991089,1768794476,0x41092039aebe017cfd55b9e36c91e4e6f1188cc6,0x460a3a49e01d91704ad7aaead979f35dd7c865ae,205836.2119484683,2026-01-18 19:47:56
0x5f004a48ef793376de128c142a0a890629798c3943f54f907ab3f426142297a8,11970927,1768754151,0xaf9770e346c2904570ffccfb54e5d65372a70acb,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1598741.5098427346,2026-01-18 08:35:51
0xb124e9101a83eaa4d3131c01ac7a458ce1e29022c02a72cb8beb6309ca24fdf7,10119625,1765051547,0x095e0a115223eafde41e62c1f6056f769de4ebaf,0x23055618898e202386e6c13955a58d3c68200bfb,216039.62934678685,2025-12-06 12:05:47
0xe1403dcf5328c110252f5e53cfe9bea5971d090de7abc47272ff1863beb8d4d6,13124083,1771060464,0x7aea888b47706dd28e432d3ee0acd7d134f9f323,0x3154cf16ccdb4c6d922629664174b904d80f2c35,1266403.6037879998,2026-02-14 01:14:24
0x50bc1cc985129a4e6320d944bbe8f3fb6767a9b5d0b1d8418404c84c26acda6a,13351231,1771514760,0xa2974db9425e4fc8da781c0ea8bf31a3ff3399c8,0x49048044d57e1c92a77f79988d21fa8faf74e97e,793178.1811629883,2026-02-19 07:26:00
0x88504ef48f418ff4acc78392c903a8ce3cd25e3b5e85f63660cbcf8fd074d395,11658030,1768128358,0x200b40ff3e041b7ac40fa35bad05cbf2bc8a74c6,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,240916.81376743913,2026-01-11 02:45:58
0x52d0f5e10c671d7b600f45f57227d8d98e44202d0601eecba75f6537136c8917,11203484,1767219266,0x5b5da009e9f95ee2c289917d8792dee7c35f04c7,0x4200000000000000000000000000000000000010,1470587.5647153116,2025-12-31 14:14:26
0x1077c82e5514954f36964414aba1dbb41908e456acfbb295d04bbb840630bddb,13310142,1771432581,0xaf9770e346c2904570ffccfb54e5d65372a70acb,0x23055618898e202386e6c13955a58d3c68200bfb,540271.2276159998,2026-02-18 08:36:21
0xe9c01ea631c9bfd89531744ee2969103566ee1a1488d71345a50c162744b188d,11561631,1767935559,0x8be51e1e8bdc3751ea9737b967f87b32748e2a1d,0x23055618898e202386e6c13955a58d3c68200bfb,1094807.9346334713,2026-01-08 21:12:39
0xb73251fdb5dd5c8afee0fee97a0054b5d4bd21909fbb407900e93efdf85c0899,12854737,1770521771,0x3159ed215c2df403e85bb0374ee573f2c56be248,0xb9aa8895324df9003003f8bca3b6fd4e5de281cd,299566.2742102011,2026-02-07 19:36:11
0xdef232c21593939b2c642f0ec29748408b6a5d33fcca7de92e3168ecc49d1029,10856524,1766525346,0x6c6fd3becc7e86a1c75f9611df0b8c23fb8ab0e7,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,124222.88234016787,2025-12-23 13:29:06
0x40000689a3b6c6cc05f7d51fdcdebb512cf9476d8e0bf746fbe9197710550191,12115460,1769043217,0x8b100638cd5fc7cfff91fac3f58cd36f8112bcb0,0x4200000000000000000000000000000000000010,3344912.128626832,2026-01-21 16:53:37
0xc1792ee532a4a9fce2a683dacab6515fd8c454157cce9823f63f14fa602e3b38,11530568,1767873434,0x8942257f2a1cb32506f5aad784d3908a73805c8b,0x23055618898e202386e6c13955a58d3c68200bfb,601244.5288358334,2026-01-08 03:57:14
0xdac79add1ef64e61258efb7342c9834e134da37e843fa9ad4512d28fd98feff0,10979966,1766772229,0x05d8df6571ff5f8ea0da1b23e620d6f1dbaed16e,0x49048044d57e1c92a77f79988d21fa8faf74e97e,3764761.7516063033,2025-12-26 10:03:49
0xa386a3b30a97cbfaef53c6dc850512ae62df6c98298d6842441afec169aeff04,10334220,1765480737,0x1da69a6d8cb341174828b1c928f9eab71a604505,0x49048044d57e1c92a77f79988d21fa8faf74e97e,371995.2643444115,2025-12-11 11:18:57
0x5f18ce8e1afb86d7c01f44c2554cabd7ec300edb447d9c028ffdb6142df0c57b,13362937,1771538172,0x85d698137b4e56be142c7d56bb11a92e690fba6e,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,186318.2958300148,2026-02-19 13:56:12
0xe6e4df93e0107c2c591b16a93d4c227ad90cb720ec00b6bb6e1f733444d46b51,13622059,1772056416,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,173364.77798329643,2026-02-25 13:53:36
0x6f5dca30ea9e98b718fbb2e52a25f1f53f7c2c72ff10394091b42c476ff90feb,12560961,1769934219,0xbd9ad2c7bfb7a5d743103880de91e645ad9636ff,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,2375810.1482896353,2026-02-01 00:23:39
0x22b97712f54716c5098b20035212c00c993d489478a1b49e89eb60b5941e1295,11918903,1768650103,0x1da69a6d8cb341174828b1c928f9eab71a604505,0x23055618898e202386e6c13955a58d3c68200bfb,224963.22677787283,2026-01-17 03:41:43
0xdc9f0ffcf42e7c0a006c31f5deb5b304acd7bc89efd8a2f6a55ef9b4fea35435,11144654,1767101606,0x41092039aebe017cfd55b9e36c91e4e6f1188cc6,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,225014.26107000324,2025-12-30 05:33:26
0xe3bca8f1a5a784e023ba2bab91ce506138f823b5e6dc21c1e1f1b78b0c8bf205,10450402,1765713102,0x7f84b1a5e640ada995dc354a6b5ee9e9931b42e2,0x23055618898e202386e6c13955a58d3c68200bfb,2191569.345942095,2025-12-14 03:51:42
0xae99cb7284315cfe3a750cbb656e0ba6fe438c9a9fa48848a8ec25e6e2ef778a,10309977,1765432252,0x46fd21cf1fb311c2d116d8fd03287668e0f0763e,0x49048044d57e1c92a77f79988d21fa8faf74e97e,1938583.0090911165,2025-12-10 21:50:52
0xd1bdcd5e40abb8eb1e981620e41a874d4e038469be08b3ab84a63267934fce4b,10344524,1765501345,0x93d911a974a997bbacd5df760842a928b3a2c35b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1850488.8486226492,2025-12-11 17:02:25
0x8da635ed6b96b78dda53ff9cefa62a8a89d09606810da420fb63e2c280765a5d,12443761,1769699820,0x68eda2dfaca5f3c75fb93b166d479c1f428a7d6c,0x23055618898e202386e6c13955a58d3c68200bfb,1993320.798669341,2026-01-29 07:17:00
